# VOICE_V12 POS tagged-counts snapshot (derived statistics only).
# corpus: hf.co/datasets/JetBrains-Research/commit-chronicle@5fd076e67b812a9f3d1999e5e40f71715f84bb51
#   file: data/test-00000-of-00012-2085aa4b49c438e4.parquet (sha256 b05b4ab34973c358d18475173e301ba0534cb0f23a15f91ba07b3af3fbf0d988)
#   CommitChronicle (ASE 2023): commits from permissively-licensed
#   (Apache/BSD-3/MIT) GitHub repositories. No message text is
#   reproduced here - only per-word aggregate counts.
# tagger: spaCy en_core_web_sm 3.7.1 (MIT)
# derivation: uv run scripts/derive_pos_table.py (top 6000
#   content lemmas, surface count >= 3)
# columns: surface<TAB>lemma<TAB>bucket(noun|verb|other)<TAB>count
counting	counting	noun	13
countries	country	noun	4
country	country	noun	34
country	country	other	6
counts	count	noun	46
counts	count	verb	12
couple	couple	noun	96
couple	couple	other	3
coupling	coupling	noun	4
course	course	noun	35
course	course	other	7
courses	course	noun	10
cousin	cousin	noun	3
cout	cout	noun	4
cov	cov	noun	10
covariance	covariance	noun	15
cover	cover	noun	69
cover	cover	verb	61
coverage	coverage	noun	312
coverage	coverage	other	3
coverage	coverage	verb	5
coveralls	coverall	noun	9
covered	cover	verb	15
covering	cover	verb	4
covers	cover	noun	17
covers	cover	verb	18
cow	cow	noun	3
cpack	cpack	noun	3
cpack	cpack	other	3
cpdef	cpdef	noun	11
cpg	cpg	noun	20
cpg	cpg	other	25
cpp	cpp	noun	8
cpp	cpp	other	41
cpp	cpp	verb	4
cpptools	cpptool	noun	6
cpu	cpu	noun	58
cpu	cpu	other	32
cpu	cpu	verb	3
crafted	craft	verb	4
crafting	craft	verb	18
cran	cran	noun	4
cran	cran	other	7
crank	crank	noun	3
crank	crank	other	3
crash	crash	noun	161
crash	crash	verb	27
crashed	crash	verb	3
crashes	crash	noun	21
crashes	crash	verb	18
crashing	crash	verb	28
crate	crate	noun	45
crate	crate	verb	5
crates	crate	noun	12
crd	crd	noun	6
crd	crd	other	13
crds	crd	noun	12
create	create	noun	64
create	create	other	50
create	create	verb	853
created	create	verb	347
createroom	createroom	noun	4
creates	create	verb	53
createservergroup	createservergroup	noun	3
createsharedstring	createsharedstre	verb	5
creating	create	verb	259
creation	creation	noun	330
creator	creator	noun	23
creator	creator	other	3
creators	creator	noun	3
cred	cre	verb	7
credential	credential	noun	19
credential	credential	other	19
credentials	credential	noun	104
credit	credit	noun	10
credit	credit	other	4
credits	credit	noun	15
creds	cred	noun	15
creds	cred	verb	3
crit	crit	noun	3
criteria	criterion	noun	31
criterion	criterion	noun	5
cron	cron	noun	35
cron	cron	other	4
cronjob	cronjob	noun	12
crop	crop	noun	5
cropped	crop	verb	4
cross	cross	noun	54
cross	cross	other	50
cross	cross	verb	9
crossbow	crossbow	noun	7
crossed	cross	verb	3
crossfilter	crossfilter	noun	4
crossing	cross	verb	3
crossings	crossing	noun	3
crossreference	crossreference	noun	3
crowdsale	crowdsale	noun	9
crowdsale	crowdsale	other	3
crowdsales	crowdsale	noun	4
crud	crud	noun	6
crud	crud	other	7
cruft	cruft	noun	5
crushing	crush	verb	3
crypto	crypto	noun	4
crypto	crypto	other	10
crypto	crypto	verb	3
cryptonight	cryptonight	noun	4
cs	cs	noun	5
cs	cs	other	33
csc	csc	noun	3
csc	csc	other	18
cse	cse	other	9
csproj	csproj	noun	18
csr	csr	noun	3
csr	csr	other	33
csrf	csrf	noun	3
csrf	csrf	other	4
csrlsvqr	csrlsvqr	noun	4
css	css	noun	413
css	css	other	111
csv	csv	noun	17
csv	csv	other	166
csv	csv	verb	5
csvs	csv	noun	5
ctags	ctag	noun	4
cte	cte	noun	4
cte	cte	other	35
ctes	cte	noun	6
ctes	ctes	noun	16
ctes	ctes	other	10
ctl	ctl	noun	5
ctor	ctor	noun	19
ctrl	ctrl	noun	6
ctrl	ctrl	other	13
ctx	ctx	noun	6
cub	cub	noun	18
cub	cub	other	70
cube	cube	noun	5
cube	cube	other	5
cublas	cubla	noun	8
cublas	cublas	noun	5
cublas	cublas	other	5
cuda	cuda	noun	59
cuda	cuda	other	224
cudapython	cudapython	noun	5
cudaruntimeerror	cudaruntimeerror	noun	4
cudastream	cudastream	noun	3
cudnn	cudnn	noun	97
cudnn	cudnn	other	14
cufft	cufft	noun	8
cufft	cufft	other	9
cug	cug	noun	4
cugconfiguration	cugconfiguration	noun	3
culture	culture	noun	19
cultures	culture	noun	3
cumprod	cumprod	noun	8
cumsum	cumsum	noun	11
cupy	cupy	noun	96
cupy	cupy	other	119
cupy	cupy	verb	12
cupyx	cupyx	other	31
cupyx	cupyx	verb	4
curator	curator	noun	4
curent	curent	noun	3
curl	curl	noun	20
curl	curl	other	35
curlhttpclient	curlhttpclient	noun	4
currency	currency	noun	5
current	current	noun	7
current	current	other	528
currentfacility	currentfacility	noun	8
currentlanguage	currentlanguage	noun	3
currval	currval	noun	4
cursor	cursor	noun	28
cursor	cursor	other	21
cursors	cursor	noun	7
curve	curve	noun	47
curve	curve	other	3
curves	curve	noun	12
cusolver	cusolver	noun	5
cusolver	cusolver	other	7
cusolver	cusolver	verb	4
cusparse	cusparse	other	18
cusparselt	cusparselt	noun	5
cusparselt	cusparselt	other	5
custom	custom	noun	555
custom	custom	other	64
custom	custom	verb	11
customer	customer	noun	9
customers	customer	noun	3
customise	customise	noun	3
customizable	customizable	noun	3
customization	customization	noun	6
customize	customize	verb	7
customizer	customizer	noun	12
customizer	customizer	other	3
customizing	customize	verb	7
customsearch	customsearch	noun	4
customvision	customvision	noun	3
cut	cut	noun	11
cut	cut	verb	42
cutensor	cutensor	noun	13
cutensor	cutensor	other	44
cutensornet	cutensornet	noun	3
cutoff	cutoff	noun	19
cutting	cut	verb	7
cv	cv	noun	19
cval	cval	noun	6
cvodes	cvode	noun	3
cwd	cwd	noun	12
cwd	cwd	other	3
cycle	cycle	noun	31
cycles	cycle	noun	15
cypress	cypress	noun	15
cypress	cypress	other	6
cython	cython	noun	21
cython	cython	other	37
cythonize	cythonize	noun	3
cythonize	cythonize	verb	9
daemon	daemon	noun	19
daemon	daemon	other	3
daemonset	daemonset	noun	11
daemonset	daemonset	other	9
daemonset	daemonset	verb	3
dagger	dagger	noun	4
dagger	dagger	other	66
damage	damage	noun	29
damper	damper	noun	3
danger	danger	noun	9
dangling	dangle	verb	13
dao	dao	other	11
dark	dark	noun	14
dark	dark	other	152
darken	darken	verb	7
darker	dark	other	5
dart	dart	noun	14
dart	dart	other	15
dash	dash	noun	32
dashboard	dashboard	noun	66
dashboard	dashboard	other	7
dashboards	dashboard	noun	3
dashes	dash	noun	13
data	data	noun	303
data	data	other	92
data	datum	noun	958
database	database	noun	236
database	database	other	13
database	database	verb	8
databases	database	noun	20
databases	database	verb	5
datacenter	datacenter	noun	3
dataclasses	dataclasse	noun	18
datafactory	datafactory	noun	11
dataframe	dataframe	other	13
dataframes	dataframe	noun	5
datagouv	datagouv	noun	3
datagrid	datagrid	noun	19
datagrid	datagrid	other	506
datagrid	datagrid	verb	10
datagrids	datagrid	noun	7
datalake	datalake	noun	4
datamodel	datamodel	noun	3
datapoint	datapoint	noun	8
datapoints	datapoint	noun	11
dataset	dataset	noun	63
dataset	dataset	other	64
dataset	dataset	verb	15
datasets	dataset	noun	28
datasize	datasize	other	16
datasize	datasize	verb	5
datasource	datasource	noun	8
datasource	datasource	other	4
datastorecheck	datastorecheck	noun	9
datastorecheck	datastorecheck	verb	5
datatable	datatable	other	9
datatables	datatable	noun	3
datatype	datatype	noun	5
datatypes	datatype	noun	5
date	date	noun	619
date	date	other	67
dateformat	dateformat	noun	4
datepicker	datepicker	noun	106
datepicker	datepicker	other	58
datepickers	datepicker	noun	3
dates	date	noun	87
dates	date	verb	8
datetime	datetime	noun	10
datetime	datetime	other	25
datetimeformatter	datetimeformatter	noun	6
datetimeformatter	datetimeformatter	other	4
datum	datum	other	3
day	day	noun	71
day	day	other	4
daycount	daycount	noun	3
daylight	daylight	noun	3
days	day	noun	58
db	db	noun	35
db	db	other	164
db	db	verb	16
dbgen	dbgen	noun	7
dbgen	dbgen	verb	5
dbname	dbname	noun	7
dbplyr	dbplyr	noun	9
dbplyr	dbplyr	other	4
dbslaveof	dbslaveof	verb	3
dbunit	dbunit	noun	3
dc	dc	noun	4
dc	dc	other	7
dd	dd	noun	4
dd	dd	other	7
de	de	noun	16
de	de	other	46
deactivate	deactivate	other	12
deactivated	deactivate	verb	5
deactivation	deactivation	noun	5
deadline	deadline	noun	6
deadlock	deadlock	noun	23
deadlock	deadlock	verb	3
deadlocks	deadlock	noun	5
deal	deal	verb	43
dealing	deal	verb	30
deals	deal	noun	3
deb	deb	noun	11
deb	deb	other	21
deb	deb	verb	4
debian	debian	noun	5
debian	debian	other	34
debounce	debounce	noun	31
debounce	debounce	verb	3
debounced	debounce	verb	5
debouncetime	debouncetime	noun	7
debt	debt	noun	5
debug	debug	noun	157
debug	debug	other	232
debug	debug	verb	49
debugged	debug	verb	3
debugger	debugger	noun	13
debugger	debugger	other	8
debugger	debugger	verb	3
debugging	debug	verb	71
debugging	debugging	noun	56
debugging	debugging	other	4
decay	decay	noun	6
decide	decide	verb	9
decided	decide	verb	11
deciding	decide	verb	10
decimal	decimal	other	130
decimal	decimal	verb	4
decimalcastdata	decimalcastdata	noun	3
decimals	decimal	noun	37
decision	decision	noun	6
deck	deck	noun	8
deck	deck	other	13
declaration	declaration	noun	74
declarations	declaration	noun	39
declare	declare	noun	5
declare	declare	verb	33
declared	declare	verb	24
declares	declare	verb	3
declaring	declare	verb	6
decode	decode	noun	3
decode	decode	other	24
decode	decode	verb	3
decoder	decoder	noun	6
decoding	decode	verb	16
decomposition	decomposition	noun	12
decompression	decompression	noun	11
decorate	decorate	verb	4
decorated	decorate	verb	3
decoration	decoration	noun	3
decorator	decorator	noun	45
decorators	decorator	noun	36
decouple	decouple	noun	13
decouple	decouple	other	8
decrease	decrease	noun	8
decrease	decrease	other	3
decrease	decrease	verb	14
decreased	decrease	verb	8
decryption	decryption	noun	5
dedicated	dedicate	verb	3
dedup	dedup	noun	8
dedupe	dedupe	other	5
deduplicate	deduplicate	noun	12
deduplicate	deduplicate	other	14
deduplicate	deduplicate	verb	9
deduplicated	deduplicate	verb	3
deduplication	deduplication	noun	14
deepcopy	deepcopy	noun	4
def	def	noun	13
def	def	other	5
def	def	verb	3
default	default	noun	1491
default	default	other	83
default	default	verb	35
defaulters	defaulter	noun	3
defaulting	default	verb	14
defaults	default	noun	136
defaults	default	verb	8
defaultvalue	defaultvalue	noun	7
defer	defer	noun	10
defer	defer	verb	16
deferred	defer	verb	6
deferredeventsource	deferredeventsource	noun	5
define	define	noun	30
define	define	other	10
define	define	verb	126
defined	define	verb	151
defines	define	noun	14
defines	define	verb	9
defining	define	verb	20
definition	definition	noun	162
definitions	definition	noun	145
defs	def	noun	27
defualt	defualt	noun	4
degrees	degree	noun	13
delay	delay	noun	129
delay	delay	other	18
delay	delay	verb	17
delayed	delay	verb	14
delays	delay	noun	15
delegate	delegate	noun	20
delegate	delegate	other	4
delegate	delegate	verb	4
delegated	delegate	verb	12
delegates	delegate	noun	3
delegating	delegate	verb	4
delegation	delegation	noun	14
delegator	delegator	noun	10
delegators	delegator	noun	25
delete	delete	noun	35
delete	delete	other	465
delete	delete	verb	78
deleted	delete	verb	211
deletedonce	deletedonce	noun	8
deletes	delete	noun	26
deletes	delete	verb	8
deleting	delete	verb	96
deletion	deletion	noun	74
deletions	deletion	noun	17
deliminator	deliminator	noun	14
delimiter	delimiter	noun	11
delimiters	delimiter	noun	9
deliver	deliver	noun	3
deliver	deliver	verb	3
delivery	delivery	noun	11
delta	delta	noun	45
delta	delta	other	13
demand	demand	noun	39
dematerialize	dematerialize	noun	7
demo	demo	noun	149
demo	demo	other	44
demo	demo	verb	5
demoapp	demoapp	noun	27
demoapp	demoapp	other	9
demonstrate	demonstrate	verb	27
demonstrated	demonstrate	verb	3
demonstrates	demonstrate	verb	12
demonstrating	demonstrate	verb	18
demonstrating	demonstrating	noun	3
demonstration	demonstration	noun	5
denied	deny	verb	18
density	density	noun	6
deny	deny	verb	5
dep	dep	noun	62
dep	dep	other	6
depedency	depedency	noun	3
depend	depend	verb	33
dependabot	dependabot	noun	23
dependabot	dependabot	other	8
dependecy	dependecy	noun	4
dependence	dependence	noun	8
dependencies	dependencie	verb	3
dependencies	dependency	noun	460
dependency	dependency	noun	649
dependency	dependency	other	12
dependency	dependency	verb	4
dependencyinfo	dependencyinfo	noun	3
dependencyinfo	dependencyinfo	other	4
depending	depend	verb	48
depends	depend	verb	34
deploy	deploy	noun	153
deploy	deploy	other	25
deploy	deploy	verb	213
deployed	deploy	verb	24
deploying	deploy	verb	33
deployment	deployment	noun	215
deployment	deployment	other	15
deployments	deployment	noun	53
deploys	deploy	noun	82
deploys	deploy	verb	6
deposit	deposit	noun	4
deprecate	deprecate	noun	84
deprecate	deprecate	other	21
deprecate	deprecate	verb	46
deprecated	deprecate	verb	429
deprecating	deprecate	verb	9
deprecation	deprecation	noun	132
deprecations	deprecation	noun	23
deps	dep	noun	43
deps	dep	verb	43
depth	depth	noun	41
dequeue	dequeue	noun	3
dereference	dereference	noun	7
derivation	derivation	noun	7
derivative	derivative	noun	9
derivatives	derivative	noun	8
derive	derive	noun	3
derive	derive	other	17
derive	derive	verb	6
derived	derive	verb	25
derives	derive	noun	3
desc	desc	noun	9
desc	desc	other	8
desc	desc	verb	8
descendant	descendant	noun	4
descendants	descendant	noun	8
descending	descend	verb	8
describe	describe	noun	14
describe	describe	other	12
describe	describe	verb	58
described	describe	verb	31
describedby	describedby	noun	3
describer	describer	noun	4
describes	describe	verb	9
describing	describe	verb	22
description	description	noun	422
description	description	other	4
descriptions	description	noun	106
descriptor	descriptor	noun	31
descriptor	descriptor	other	4
descriptors	descriptor	noun	20
deserialization	deserialization	noun	40
deserialization	deserialization	other	10
deserialize	deserialize	noun	9
deserialize	deserialize	other	15
deserialize	deserialize	verb	13
deserialized	deserialize	verb	6
deserializer	deserializer	noun	7
deserializer	deserializer	other	5
deserializers	deserializer	noun	3
deserializing	deserialize	verb	17
design	design	noun	139
design	design	other	14
design	design	verb	6
designed	design	verb	8
designs	design	noun	13
desired	desire	verb	34
desktop	desktop	noun	88
desktop	desktop	other	32
destabilization	destabilization	noun	3
destination	destination	noun	23
destroy	destroy	noun	38
destroy	destroy	other	6
destroy	destroy	verb	45
destroyed	destroy	verb	23
destroying	destroy	verb	10
destroys	destroy	verb	3
destruct	destruct	noun	3
destructing	destruct	verb	3
destruction	destruction	noun	7
destructor	destructor	noun	27
destructors	destructor	noun	10
destructure	destructure	noun	4
destructuring	destructure	verb	9
desync	desync	noun	4
detach	detach	other	5
detached	detach	verb	6
detaching	detach	verb	3
detail	detail	noun	72
detail	detail	other	11
detailed	detail	verb	6
details	detail	noun	254
detect	detect	noun	10
detect	detect	verb	146
detected	detect	verb	45
detecting	detect	verb	24
detection	detection	noun	211
detector	detector	noun	11
detects	detect	verb	5
determination	determination	noun	6
determine	determine	verb	60
determined	determine	verb	11
determining	determine	verb	19
determinism	determinism	noun	6
detox	detox	noun	7
dev	dev	noun	270
dev	dev	other	27
devdependencies	devdependencie	noun	3
devdependency	devdependency	noun	3
devel	devel	noun	9
develop	develop	verb	22
developer	developer	noun	20
developer	developer	other	4
developers	developer	noun	15
developing	develop	verb	5
development	development	noun	61
development	development	other	4
deviation	deviation	noun	3
device	device	noun	162
device	device	other	3
devices	device	noun	91
devinfo	devinfo	noun	4
devise	devise	noun	8
devise	devise	other	4
devops	devop	noun	5
devops	devops	noun	3
devops	devops	other	3
devstack	devstack	noun	3
devtestlabs	devtestlab	noun	4
devtools	devtool	noun	4
df	df	noun	29
df	df	other	9
dg	dg	noun	3
dg	dg	other	3
dh	dh	noun	11
dh	dh	other	9
di	di	noun	11
di	di	other	39
dia	dia	noun	5
dia	dia	other	3
diabetes	diabete	noun	5
diabetes	diabete	verb	3
diabetes	diabetes	noun	11
diag	diag	noun	3
diag	diag	other	4
diagnose	diagnose	noun	3
diagnose	diagnose	verb	3
diagnosis	diagnosis	noun	32
diagnosisrecorded	diagnosisrecorde	verb	3
diagnostic	diagnostic	other	25
diagnostics	diagnostic	noun	42
diagram	diagram	noun	50
diagram	diagram	other	7
diagrams	diagram	noun	10
diags	diag	noun	4
dial	dial	noun	6
dialect	dialect	noun	3
dialer	dialer	noun	8
dialer	dialer	other	9
dialog	dialog	noun	381
dialog	dialog	other	29
dialogs	dialog	noun	65
dialogs	dialog	verb	4
diamond	diamond	noun	7
dice	dice	noun	4
dict	dict	noun	33
dict	dict	other	8
dict	dict	verb	8
dictionaries	dictionary	noun	12
dictionary	dictionary	noun	8
dictionary	dictionary	other	55
dictionary	dictionary	verb	4
dicts	dict	noun	9
did	do	other	159
died	die	verb	3
diff	diff	noun	50
diff	diff	other	17
differ	differ	verb	3
difference	difference	noun	77
difference	difference	other	5
differences	difference	noun	26
differentiate	differentiate	other	6
differentiate	differentiate	verb	9
differentiation	differentiation	noun	4
differs	differ	verb	7
difficulty	difficulty	noun	13
diffing	diffing	noun	3
diffs	diff	noun	12
digest	digest	noun	20
digest	digest	other	11
digests	digest	noun	4
digging	dig	verb	4
digit	digit	noun	14
digit	digit	other	4
digitalocean	digitalocean	noun	11
digitalocean	digitalocean	other	5
digits	digit	noun	24
dim	dim	noun	34
dim	dim	other	16
dimens	dimen	noun	3
dimension	dimension	noun	44
dimension	dimension	other	5
dimensions	dimension	noun	42
dimmed	dim	verb	11
dimmer	dimmer	noun	3
dims	dim	noun	7
dims	dim	verb	5
dind	dind	noun	8
dind	dind	other	3
diplay	diplay	noun	3
dir	dir	noun	106
dir	dir	other	32
direct	direct	other	94
direct	direct	verb	4
direction	direction	noun	28
direction	direction	other	6
directions	direction	noun	4
directive	directive	noun	34
directives	directive	noun	12
directories	directory	noun	86
directory	directory	noun	329
directory	directory	other	22
directx	directx	noun	3
directx	directx	other	10
dirs	dir	noun	27
dirty	dirty	noun	7
dirty	dirty	other	86
disable	disable	noun	6
disable	disable	other	614
disable	disable	verb	83
disabled	disable	verb	102
disabled	disabled	other	270
disabled	disabled	verb	7
disables	disable	noun	7
disables	disable	verb	3
disabling	disable	verb	112
disallow	disallow	noun	8
disallow	disallow	other	13
disallow	disallow	verb	15
disambiguate	disambiguate	other	6
disambiguate	disambiguate	verb	3
disappear	disappear	verb	10
disappearing	disappear	verb	19
disappears	disappear	verb	3
disc	disc	noun	13
disc	disc	other	15
discard	discard	noun	4
discard	discard	other	13
discarded	discard	verb	5
discarding	discard	verb	6
disclose	disclose	verb	3
disco	disco	noun	10
disco	disco	other	3
disconnect	disconnect	noun	8
disconnect	disconnect	other	16
disconnect	disconnect	verb	8
disconnected	disconnect	verb	5
disconnecting	disconnect	verb	4
disconnection	disconnection	noun	8
discord	discord	noun	11
discord	discord	other	19
discount	discount	noun	11
discountcurve	discountcurve	noun	5
discounting	discount	verb	6
discover	discover	verb	6
discovered	discover	verb	12
discovering	discover	verb	3
discovery	discovery	noun	67
discovery	discovery	other	9
discrepancies	discrepancy	noun	3
discrete	discrete	other	15
discretization	discretization	noun	8
discs	disc	noun	7
discussed	discuss	verb	14
discussion	discussion	noun	23
discussions	discussion	noun	12
disjoint	disjoint	noun	5
disk	disk	noun	82
disk	disk	other	3
disk	disk	verb	13
disks	disk	noun	10
dismiss	dismiss	other	6
dismiss	dismiss	verb	10
dismissed	dismiss	verb	10
dismissing	dismiss	verb	6
dispatch	dispatch	noun	26
dispatch	dispatch	verb	7
dispatcher	dispatcher	noun	4
dispatcher	dispatcher	other	3
dispatches	dispatch	noun	3
dispatching	dispatch	verb	4
dispatching	dispatching	noun	3
displacement	displacement	noun	3
display	display	noun	319
display	display	other	10
display	display	verb	170
displayed	display	verb	51
displaying	display	verb	72
displays	display	noun	8
disposal	disposal	noun	4
dispose	dispose	noun	5
dispose	dispose	other	15
dispose	dispose	verb	17
disposed	dispose	verb	15
disposition	disposition	other	3
disruption	disruption	noun	6
disruptor	disruptor	noun	4
dist	dist	noun	39
dist	dist	verb	4
distance	distance	noun	30
distances	distance	noun	8
distancing	distancing	noun	4
distantreader	distantreader	noun	3
distinct	distinct	noun	27
distinct	distinct	other	85
distinction	distinction	noun	7
distinguish	distinguish	other	15
distinguish	distinguish	verb	21
distinguishers	distinguisher	noun	3
distortion	distortion	noun	6
distracting	distract	verb	4
distribute	distribute	other	3
distribute	distribute	verb	4
distributed	distribute	verb	8
distribution	distribution	noun	81
distributions	distribution	noun	21
distro	distro	noun	7
distro	distro	other	6
distutils	distutil	noun	4
div	div	noun	13
div	div	other	22
divide	divide	noun	3
divide	divide	verb	6
divided	divide	verb	6
divider	divider	noun	12
divider	divider	other	13
divideritemdecorator	divideritemdecorator	noun	3
dividers	divider	noun	13
division	division	noun	31
django	django	noun	42
django	django	other	76
djngendpoint	djngendpoint	noun	3
dll	dll	noun	8
dll	dll	other	10
dlls	dll	noun	3
dlpack	dlpack	noun	8
dlpack	dlpack	other	6
dlpack	dlpack	verb	5
dlpackmemory	dlpackmemory	noun	3
dns	dns	noun	47
dns	dns	other	14
dnscontrol	dnscontrol	noun	5
dnscontrol	dnscontrol	other	3
dnsimple	dnsimple	noun	4
dnsimple	dnsimple	other	10
do	do	other	1930
doamin	doamin	noun	5
doc	doc	noun	214
doc	doc	other	585
doc	doc	verb	11
docblock	docblock	noun	6
docblock	docblock	other	3
docgen	docgen	noun	13
docjs	docj	noun	9
docker	docker	noun	477
docker	docker	other	160
dockerfile	dockerfile	noun	7
dockerfile	dockerfile	other	96
dockerfile	dockerfile	verb	18
dockerfiles	dockerfile	noun	18
docmeta	docmeta	noun	3
doco	doco	noun	7
doco	doco	other	25
doco	doco	verb	4
docs	doc	noun	2290
docs	doc	verb	43
docs	docs	noun	11
docs	docs	other	185
docs	docs	verb	7
docsite	docsite	noun	5
docstring	docstre	verb	76
docstring	docstring	noun	68
docstrings	docstring	noun	38
doctest	doctest	noun	8
doctest	doctest	other	9
doctest	doctest	verb	5
doctests	doctest	noun	6
doctor	doctor	noun	16
doctor	doctor	other	3
doctrine	doctrine	noun	12
docu	docu	noun	7
docu	docu	other	6
documenation	documenation	noun	4
document	document	noun	409
document	document	other	97
document	document	verb	49
documentation	documentation	noun	865
documentation	documentation	other	23
documentations	documentation	noun	5
documented	document	verb	48
documenting	document	verb	21
documentnodestore	documentnodestore	noun	18
documentnodestore	documentnodestore	other	90
documents	document	noun	49
documentstore	documentstore	noun	5
documentstore	documentstore	other	10
dodge	dodge	verb	3
does	do	other	832
doing	do	verb	98
dollar	dollar	noun	4
dom	dom	noun	18
dom	dom	other	17
domain	domain	noun	113
domain	domain	other	3
domains	domain	noun	30
domainservices	domainservice	noun	3
donation	donation	noun	10
done	do	verb	236
donut	donut	noun	7
donut	donut	other	13
doreturn	doreturn	other	6
doreturn	doreturn	verb	7
dosage	dosage	noun	17
dosages	dosage	noun	8
dot	dot	noun	48
dotenv	dotenv	noun	3
dotnet	dotnet	noun	11
dots	dot	noun	18
dotted	dot	verb	6
double	double	other	279
double	double	verb	32
doubled	double	verb	5
doubles	double	noun	11
doublevalue	doublevalue	noun	4
doubling	double	verb	8
dowloading	dowloade	verb	3
down	down	noun	8
down	down	other	230
downgrade	downgrade	noun	20
downgrade	downgrade	other	10
downgrade	downgrade	verb	18
downgraded	downgrade	verb	4
downgrading	downgrade	verb	3
download	download	noun	130
download	download	other	21
download	download	verb	49
downloaded	download	verb	25
downloader	downloader	noun	6
downloading	download	verb	39
downloads	download	noun	19
downstream	downstream	other	7
downtime	downtime	noun	4
doxygen	doxygen	noun	12
doxygen	doxygen	other	3
dps	dps	noun	3
draft	draft	noun	82
draft	draft	other	10
draft	draft	verb	15
drafts	draft	noun	23
drag	drag	noun	34
drag	drag	other	9
drag	drag	verb	6
dragged	drag	verb	4
dragging	drag	verb	12
drain	drain	noun	3
draining	drain	verb	6
draw	draw	noun	10
draw	draw	verb	19
drawable	drawable	other	6
drawer	drawer	noun	44
drawer	drawer	other	21
drawers	drawer	noun	4
drawing	draw	verb	16
drawing	drawing	noun	9
drawn	draw	verb	6
draws	draw	verb	4
dreg	dreg	noun	17
drift	drift	noun	9
drive	drive	verb	3
driven	drive	verb	11
driver	driver	noun	130
driver	driver	other	23
drivers	driver	noun	12
drone	drone	noun	18
drone	drone	other	6
drop	drop	noun	88
drop	drop	other	33
drop	drop	verb	122
dropconnect	dropconnect	noun	3
dropdown	dropdown	noun	17
dropdown	dropdown	other	273
dropdown	dropdown	verb	5
dropdowns	dropdown	noun	22
dropdowns	dropdowns	noun	3
dropdowns	dropdowns	other	3
dropins	dropin	noun	3
dropout	dropout	noun	5
droppathroot	droppathroot	noun	3
dropped	drop	verb	40
dropping	drop	verb	25
dropping	dropping	noun	6
drops	drop	noun	4
drops	drop	verb	15
drug	drug	noun	18
drugs	drug	noun	31
drugsummaryview	drugsummaryview	noun	5
drugsummaryview	drugsummaryview	other	3
ds	ds	noun	3
ds	ds	other	53
dsdgen	dsdgen	noun	8
dsgc	dsgc	noun	3
dsl	dsl	noun	3
dsl	dsl	other	15
dst	dst	noun	4
dst	dst	other	6
dstm	dstm	noun	4
dstm	dstm	other	13
dto	dto	other	15
dtslint	dtslint	noun	40
dtype	dtype	noun	121
dtype	dtype	other	5
dtype	dtype	verb	17
dtypes	dtype	noun	67
duck	duck	other	3
duckdb	duckdb	noun	56
duckdb	duckdb	other	26
duckdbpyconnection	duckdbpyconnection	noun	3
duckdbpyrelation	duckdbpyrelation	noun	4
duffle	duffle	noun	5
dump	dump	noun	36
dump	dump	other	3
dump	dump	verb	43
dumped	dump	verb	3
dumping	dump	verb	24
dumps	dump	noun	17
dumps	dump	verb	4
dunder	dunder	noun	5
dungeon	dungeon	noun	7
dungeons	dungeon	noun	3
dup	dup	noun	4
dup	dup	other	12
dupe	dupe	other	7
duplex	duplex	noun	10
duplicate	duplicate	noun	8
duplicate	duplicate	other	318
duplicate	duplicate	verb	38
duplicated	duplicate	verb	91
duplicates	duplicate	noun	31
duplicates	duplicate	verb	6
duplicating	duplicate	verb	11
duplication	duplication	noun	52
duplications	duplication	noun	6
durability	durability	noun	17
duration	duration	noun	128
durations	duration	noun	15
dyn	dyn	noun	5
dynamic	dynamic	noun	9
dynamic	dynamic	other	189
dynamicref	dynamicref	noun	3
dynamics	dynamic	noun	12
dynamodb	dynamodb	noun	4
dynobj	dynobj	noun	4
earpiece	earpiece	other	3
earpieces	earpiece	noun	10
earthbind	earthbind	noun	3
earthpiercer	earthpiercer	noun	3
ease	ease	verb	14
echo	echo	noun	9
echo	echo	other	11
echo	echo	verb	5
echos	echos	noun	5
eclipse	eclipse	noun	25
eclipse	eclipse	other	16
ecrecovery	ecrecovery	noun	8
ecs	ec	noun	3
ecs	ecs	noun	9
ecs	ecs	other	36
edda	edda	noun	13
edda	edda	other	3
edge	edge	noun	98
edge	edge	other	26
edges	edge	noun	11
edit	edit	noun	143
edit	edit	other	55
edit	edit	verb	25
editablepatiententry	editablepatiententry	noun	5
edited	edit	verb	39
editing	edit	verb	56
editing	editing	noun	26
edition	edition	noun	11
editions	edition	noun	7
editor	editor	noun	155
editor	editor	other	49
editorconfig	editorconfig	noun	3
editorconfig	editorconfig	other	4
editors	editor	noun	18
editpatient	editpatient	verb	3
editpatientscreenkey	editpatientscreenkey	noun	3
edits	edit	noun	22
edits	edit	verb	11
edu	edu	other	6
edus	edu	noun	4
ee	ee	noun	7
ee	ee	other	28
effect	effect	noun	264
effect	effect	verb	15
effects	effect	noun	87
efficiency	efficiency	noun	31
effort	effort	noun	15
efgs	efgs	noun	3
efgs	efgs	other	6
ehcache	ehcache	noun	3
eigen	eigen	noun	4
eigenvalue	eigenvalue	other	3
